source,query,method,expected,accepted,missing_obligation,obligation_count,obligations
correctness,q7_customer_summary,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q8_sensitive_product_scan,post_join_filter,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,view_barrier,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,oblivious_forced,accept,true,,6,alias_binding;clearance_guard;forced_order_keeps_guards;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,predicate_injection,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;clearance_guard;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv_forced,accept,true,,6,alias_binding;clearance_guard;dp_order_certificate;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv,accept,true,,7,alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,oracle_order,accept,true,,6,alias_binding;clearance_guard;diagnostic_only_not_deployed;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q9_ticket_topic_segments,post_join_filter,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;purpose_guard;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,view_barrier,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,predicate_injection,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q10_acl_customer_rows,post_join_filter,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,view_barrier,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,oblivious_forced,accept,true,,7,acl_exception;alias_binding;forced_order_keeps_guards;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,predicate_injection,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,pcqv_no_stats,accept,true,,7,acl_exception;alias_binding;certificate_before_costing;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,pcqv_forced,accept,true,,7,acl_exception;alias_binding;dp_order_certificate;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,pcqv,accept,true,,8,acl_exception;alias_binding;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,oracle_order,accept,true,,7,acl_exception;alias_binding;diagnostic_only_not_deployed;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,unsafe_late_aggregate,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard;vacuous_aggregate_boundary_or_rejected
correctness,q11_order_ticket_bridge,post_join_filter,accept,true,,7,alias_binding;cross_alias_guard;policy_selectivity_visible;purpose_guard;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,view_barrier,accept,true,,7,alias_binding;cross_alias_guard;policy_selectivity_visible;protected_view_normal_form;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,oblivious_forced,accept,true,,7,alias_binding;cross_alias_guard;forced_order_keeps_guards;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,predicate_injection,accept,true,,7,alias_binding;cross_alias_guard;policy_selectivity_visible;predicate_injection_preserves_masks;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;cross_alias_guard;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,pcqv_forced,accept,true,,7,alias_binding;cross_alias_guard;dp_order_certificate;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,pcqv,accept,true,,8,alias_binding;cross_alias_guard;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,oracle_order,accept,true,,7,alias_binding;cross_alias_guard;diagnostic_only_not_deployed;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q12_product_segment_revenue,post_join_filter,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,view_barrier,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,oblivious_forced,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;forced_order_keeps_guards;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,predicate_injection,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,pcqv_no_stats,accept,true,,7,aggregate_contributor_set;alias_binding;certificate_before_costing;clearance_guard;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,pcqv_forced,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;dp_order_certificate;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,pcqv,accept,true,,8,aggregate_contributor_set;alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,oracle_order,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;diagnostic_only_not_deployed;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q13_order_lineitem_rows,post_join_filter,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,view_barrier,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,oblivious_forced,accept,true,,6,alias_binding;forced_order_keeps_guards;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,predicate_injection,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,pcqv_forced,accept,true,,6,alias_binding;dp_order_certificate;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,pcqv,accept,true,,7,alias_binding;delegation_margin_checked;eligible_candidate_selection;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,oracle_order,accept,true,,6,alias_binding;diagnostic_only_not_deployed;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,unsafe_late_aggregate,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;vacuous_aggregate_boundary_or_rejected
correctness,q14_support_owner_rows,post_join_filter,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,view_barrier,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,oblivious_forced,accept,true,,6,alias_binding;forced_order_keeps_guards;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,predicate_injection,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,pcqv_forced,accept,true,,6,alias_binding;dp_order_certificate;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,pcqv,accept,true,,7,alias_binding;delegation_margin_checked;eligible_candidate_selection;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,oracle_order,accept,true,,6,alias_binding;diagnostic_only_not_deployed;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,unsafe_late_aggregate,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;vacuous_aggregate_boundary_or_rejected
correctness,q15_clearance_product_rows,post_join_filter,accept,true,,7,alias_binding;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,view_barrier,accept,true,,7,alias_binding;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,oblivious_forced,accept,true,,7,alias_binding;clearance_guard;forced_order_keeps_guards;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,predicate_injection,accept,true,,7,alias_binding;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,pcqv_forced,accept,true,,7,alias_binding;clearance_guard;dp_order_certificate;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,pcqv,accept,true,,8,alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,oracle_order,accept,true,,7,alias_binding;clearance_guard;diagnostic_only_not_deployed;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q16_region_product_mix,post_join_filter,accept,true,,8,alias_binding;clearance_guard;group_after_visibility;policy_selectivity_visible;reference_equivalence;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,view_barrier,accept,true,,8,alias_binding;clearance_guard;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,oblivious_forced,accept,true,,8,alias_binding;clearance_guard;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,predicate_injection,accept,true,,8,alias_binding;clearance_guard;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,pcqv_no_stats,accept,true,,8,alias_binding;certificate_before_costing;clearance_guard;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,pcqv_forced,accept,true,,8,alias_binding;clearance_guard;dp_order_certificate;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,pcqv,accept,true,,9,alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,oracle_order,accept,true,,8,alias_binding;clearance_guard;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q16_region_product_mix,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q1_customer_orders,post_join_filter,accept,true,,6,alias_binding;join_guard_scope;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,view_barrier,accept,true,,6,alias_binding;join_guard_scope;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,oblivious_forced,accept,true,,6,alias_binding;forced_order_keeps_guards;join_guard_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,predicate_injection,accept,true,,6,alias_binding;join_guard_scope;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;join_guard_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,pcqv_forced,accept,true,,6,alias_binding;dp_order_certificate;join_guard_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,pcqv,accept,true,,7,alias_binding;delegation_margin_checked;eligible_candidate_selection;join_guard_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,oracle_order,accept,true,,6,alias_binding;diagnostic_only_not_deployed;join_guard_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q1_customer_orders,unsafe_late_aggregate,accept,true,,6,alias_binding;join_guard_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;vacuous_aggregate_boundary_or_rejected
correctness,q2_revenue_by_product,post_join_filter,accept,true,,7,aggregate_contributor_set;alias_binding;group_after_visibility;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,view_barrier,accept,true,,7,aggregate_contributor_set;alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,oblivious_forced,accept,true,,7,aggregate_contributor_set;alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,predicate_injection,accept,true,,7,aggregate_contributor_set;alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,pcqv_no_stats,accept,true,,7,aggregate_contributor_set;alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,pcqv_forced,accept,true,,7,aggregate_contributor_set;alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,pcqv,accept,true,,8,aggregate_contributor_set;alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,oracle_order,accept,true,,7,aggregate_contributor_set;alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q2_revenue_by_product,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q3_support_tickets,post_join_filter,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,view_barrier,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;protected_view_normal_form;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,predicate_injection,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;predicate_injection_preserves_masks;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q3_support_tickets,unsafe_late_aggregate,accept,true,,7,alias_binding;owner_or_acl_exception;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved;vacuous_aggregate_boundary_or_rejected
correctness,q4_revenue_by_region,post_join_filter,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;reference_equivalence;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,view_barrier,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,predicate_injection,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;region_guard;row_guard_attached;tenant_context_preserved
correctness,q4_revenue_by_region,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q5_high_value_segments,post_join_filter,accept,true,,7,aggregate_contributor_set;alias_binding;having_after_protected_group;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,view_barrier,accept,true,,7,aggregate_contributor_set;alias_binding;having_after_protected_group;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,oblivious_forced,accept,true,,7,aggregate_contributor_set;alias_binding;forced_order_keeps_guards;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,predicate_injection,accept,true,,7,aggregate_contributor_set;alias_binding;having_after_protected_group;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,pcqv_no_stats,accept,true,,7,aggregate_contributor_set;alias_binding;certificate_before_costing;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,pcqv_forced,accept,true,,7,aggregate_contributor_set;alias_binding;dp_order_certificate;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,pcqv,accept,true,,8,aggregate_contributor_set;alias_binding;delegation_margin_checked;eligible_candidate_selection;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,oracle_order,accept,true,,7,aggregate_contributor_set;alias_binding;diagnostic_only_not_deployed;having_after_protected_group;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q5_high_value_segments,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q6_lineitem_product_count,post_join_filter,accept,true,,6,alias_binding;group_after_visibility;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,view_barrier,accept,true,,6,alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,oblivious_forced,accept,true,,6,alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,predicate_injection,accept,true,,6,alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,pcqv_forced,accept,true,,6,alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,pcqv,accept,true,,7,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,oracle_order,accept,true,,6,alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q6_lineitem_product_count,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q7_customer_summary,post_join_filter,accept,true,,7,alias_binding;group_after_visibility;mask_after_grouping;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,view_barrier,accept,true,,7,alias_binding;group_after_visibility;mask_after_grouping;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,predicate_injection,accept,true,,7,alias_binding;group_after_visibility;mask_after_grouping;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;group_after_visibility;mask_after_grouping;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q7_customer_summary,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q8_sensitive_product_scan,post_join_filter,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,view_barrier,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,oblivious_forced,accept,true,,6,alias_binding;clearance_guard;forced_order_keeps_guards;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,predicate_injection,accept,true,,6,alias_binding;clearance_guard;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;clearance_guard;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv_forced,accept,true,,6,alias_binding;clearance_guard;dp_order_certificate;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,pcqv,accept,true,,7,alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,oracle_order,accept,true,,6,alias_binding;clearance_guard;diagnostic_only_not_deployed;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q8_sensitive_product_scan,unsafe_late_aggregate,reject,false,group_after_visibility,0,
